Date,Close,Volume,Open,High,Low
05/15/2024,$423.08,22239500,$417.90,$423.81,$417.27 
05/14/2024,$416.56,15109300,$412.02,$417.49,$411.55 
05/13/2024,$413.72,15440200,$418.01,$418.35,$410.82 
05/10/2024,$414.74,13402300,$412.94,$415.38,$411.80 
05/09/2024,$412.32,14689700,$410.57,$412.72,$409.10 
05/08/2024,$410.54,11792300,$408.17,$412.23,$406.71 
05/07/2024,$409.34,20018200,$414.66,$414.67,$409.09 
05/06/2024,$413.54,16996600,$408.76,$413.93,$406.37 
05/03/2024,$406.66,17446700,$402.28,$407.15,$401.86 
05/02/2024,$397.84,17709400,$397.66,$399.93,$394.65 
05/01/2024,$394.94,23562500,$392.61,$401.72,$390.31 
04/30/2024,$389.33,28781400,$401.49,$402.16,$389.17 
04/29/2024,$402.25,19582100,$405.25,$406.32,$399.19 
04/26/2024,$406.32,29694700,$412.17,$413.00,$405.76 
04/25/2024,$399.04,40586500,$394.03,$399.89,$388.03 
04/24/2024,$409.06,15065300,$409.56,$412.47,$406.78 
04/23/2024,$407.57,15734500,$404.24,$408.20,$403.06 
04/22/2024,$400.96,20286900,$400.08,$402.85,$395.75 
04/19/2024,$399.12,30565800,$404.03,$405.48,$397.77 
04/18/2024,$404.27,21029900,$410.63,$411.89,$403.95 
04/17/2024,$411.84,15855500,$417.25,$418.88,$410.33 
04/16/2024,$414.58,16765600,$414.57,$418.40,$413.73 
04/15/2024,$413.64,20273500,$426.60,$426.82,$413.43 
